event_id,event_type,vc_hash,holder_did,verifier_id,timestamp,optional,label,threat_type,campaign_id,optional_json
balanced_5137_78f7bb8b-c547-467b-97a7-855792531290,VERIFICATION,blake3:9c1e0fc6b23ec365f46b905967d74355e99b0226693a279d1ebb43b19f036de903bb76723b2546f862cc943230f66c3840e01e7b904e8377e67a1d110e2fd382,did:web:holder0359.identity.com,svc:bank-app-001,2025-01-17T14:07:01Z,"{'issuer_did': 'did:web:university.edu', 'anchor_status': 'active', 'device_id': 'tok:dev-3ef64877', 'geo_token': 'tok:geo-us-ny'}",benign,benign,,"{""issuer_did"": ""did:web:university.edu"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-3ef64877"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_99_e0c11065-f4b2-4811-a8be-e6ad95e2083b,ISSUANCE,blake3:f783a0d768494693c9d1d9ad9c4e8737bf1feb31931141c44bcb15bcd8e6d4f25083535a3fc7e26ca4bbae2c33631e4af4340eb1d516240557066e289c90e634,did:web:holder0810.identity.com,svc:gov-service,2025-01-21T01:38:38Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-a0743337', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-a0743337"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_20385_4a753d15-9a1b-43e6-b234-1d232249937f,VERIFICATION,blake3:edca2182bf8df3884bd9527714aa1e0e71d7e4a246ca8769a5ca564ed73ba2122b902137e440d303894bcbe7ee2eb10e9b3d9504d98f26acf96fe917507c72e6,did:web:holder0836.identity.com,svc:fintech-app,2024-12-27T11:24:24Z,"{'issuer_did': 'did:web:bank.com', 'anchor_status': 'active', 'device_id': 'tok:dev-cc0a467a', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:bank.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-cc0a467a"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_16174_68b3b94b-46eb-4065-bc57-2dcbcf42a9a9,REVOCATION,blake3:94e96bf86dfdb7bcc44b129344e9b0aed53ec41f6ba24e1967d83b259de26a527f223676f736a5698b2fb237800961758f8877bb4372e61a1eaa65632a50f51e,did:web:holder0840.identity.com,svc:retail-app,2025-02-01T16:41:47Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-3ce53885', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-3ce53885"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_14326_f534c21f-79cd-4ca7-9fef-1c11e6ca8d16,VERIFICATION,blake3:5414acc9773d39f44e86f9c806d9d51a73bb210b5c00c0f0c7f8f5c33fdb7e406deef748678c50a4fe25dd95cf024879b528d1655269577405b1a244ae134185,did:web:holder0266.identity.com,svc:gov-service,2025-02-11T20:43:05Z,"{'issuer_did': 'did:web:issuer1.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-22bec660', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:issuer1.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-22bec660"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_1226_fb0a8880-a6d7-4d81-b972-eb45a9dd3d18,ISSUANCE,blake3:bb4b1ed223a3f9c03d4b42623653c50cfdd3c8ef646190c3ad09eca3b6179e891f6d42710c3fa0678040a9cfae65a0efa42162fe3479a2ad43c34f8dd661cdfc,did:web:holder0744.identity.com,svc:university-portal,2025-02-02T08:00:23Z,"{'issuer_did': 'did:web:gov.id', 'anchor_status': 'active', 'device_id': 'tok:dev-0fc3d588', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:gov.id"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-0fc3d588"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_4130_a72b249f-5e64-4971-915a-6809f97842db,VERIFICATION,blake3:457ec1ea33fd2a2c18de5fc82641681e1c14922c233575331688a04fc4dfef9cf56bd6a2e4fb0519d139ed0dd27b26f28e35cd58610abd3899976483c8f6d72c,did:web:holder0773.identity.com,svc:enterprise-hr,2025-01-22T08:54:12Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-9056cf81', 'geo_token': 'tok:geo-us-ny'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-9056cf81"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_19956_e0280ef8-d8cd-490c-8838-60ca38466db7,VERIFICATION,blake3:5bb43343b00f1495be1aa5348f6e1d4dc54a9f50b721da7a6b57b88b05c61ae9d8bcd19abc38bf760a7c318706e31a81db489ed4d39a36049ee0b7f542ff77cb,did:web:holder0162.identity.com,svc:gov-service,2025-01-07T08:36:08Z,"{'issuer_did': 'did:web:issuer1.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-8c2b311e', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:issuer1.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-8c2b311e"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_6081_967bc1e2-a3a6-4c1f-889b-65b865b549da,REVOCATION,blake3:1fecd69a9cb7d010c22a3394febbf4f56e2c1c0484808a9ae267df2880bba60a9fa8d1e7d38d03f743e27eb4c196bf482c1fd3d1aaa3f5653ad84eff3e2df290,did:web:holder0851.identity.com,svc:fintech-app,2025-01-24T21:02:40Z,"{'issuer_did': 'did:web:bank.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-61e48046', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:bank.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-61e48046"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_2536_59347c4c-cf6c-4350-a9c7-2a5d683bbf20,PRESENTATION,blake3:594089dc380b351d22239ec38b1162e92cb5168c0ca22882123dc477f4afa46fe48cca7ecafbfeca2be7a5c7ebc4dbd4c067b3c6bdec88ab1f9f8e9a553ddbfb,did:web:holder0792.identity.com,svc:fintech-app,2025-01-19T07:00:23Z,"{'issuer_did': 'did:web:bank.com', 'anchor_status': 'active', 'device_id': 'tok:dev-16e03a88', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:bank.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-16e03a88"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_4901_fe963001-b934-4d48-b2d4-d756a273d331,VERIFICATION,blake3:c8777dbe8fe580c4d0cfe603161654c0d78ff0367addc4d11b00cc9cf58c52d1b43cd29e23590bdc37091c5c6ffa43b9a5836d6480f1a50621839b6195f10aaf,did:web:holder0193.identity.com,svc:hospital-system,2025-01-19T14:40:16Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-f30f0a8f', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-f30f0a8f"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_6372_01fa7099-3a1d-4f12-872d-954ae9caabfc,REVOCATION,blake3:8f3dc5ccc04c95601ba3da8c2a2a0813bad4ae93017da89830d4523139d7e60e09de3e602abd8b8f971729a75931476db04fd531af90594823e9d1c04ff8bd15,did:web:holder0249.identity.com,svc:university-portal,2025-01-17T18:39:31Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-cd3e302e', 'geo_token': 'tok:geo-us-ny'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-cd3e302e"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_17417_35024f60-43c3-4e1f-9eb9-24d13dd5a6f4,ISSUANCE,blake3:c37c911ba912a5aa30a01a91fc81db8a571cb4a11b9741445cfdab84bd4522e48614faaba203ce3599b1bd3f68aa0891d3c8ad8683012d643f85fb78435ffb84,did:web:holder0647.identity.com,svc:university-portal,2025-01-20T15:26:08Z,"{'issuer_did': 'did:web:university.edu', 'anchor_status': 'active', 'device_id': 'tok:dev-9e9b0827', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:university.edu"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-9e9b0827"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_14407_8f6d6eb0-32cf-46d0-bb07-2a0b057157ef,VERIFICATION,blake3:e7f103c7e6bcce470a47b5a751c0acd87d7972ddc42ca1242c39c019aa520c7b462799f2917dc85bb3a75df61763a02f6eba7430398115cdee1f90dbed982f04,did:web:holder0092.identity.com,svc:travel-booking,2024-12-30T13:11:56Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-54d3060c', 'geo_token': 'tok:geo-kr-seoul'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-54d3060c"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_18147_b101cd8b-c089-4b48-8911-e2450e595d70,REVOCATION,blake3:f5faeacb2d0ea5659e9ef924600486c515c5f878cd35ef87becbb484d5ab12609ea597156af457250598a23fb9640d8b9a2c7c5f5d70579812d397f796d09cc9,did:web:holder0595.identity.com,svc:hospital-system,2025-01-26T08:59:47Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-239f3ca7', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-239f3ca7"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_20004_961618de-898a-434d-89ab-4dadd531e9d8,VERIFICATION,blake3:9487fa409cef15abcf95a5f28b838597ce94942ddd15d59595a350e8cd99f776c2f5561197dd8b5086b8967ee9c41ccd1d895f40015228c25a24f3aba65eb64f,did:web:holder0540.identity.com,svc:travel-booking,2025-02-10T17:47:14Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-756cddf6', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-756cddf6"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_19916_e7514c8d-f0f4-4936-8a34-ca8c1f4aef77,VERIFICATION,blake3:169f6a7717b1b878a18f832041594b15c8719407b4ba68723bd4c819f4aa94d180a956d864a6e7950846b343d4db2fc2233310fd533758bdcfbed8b34f70f8e4,did:web:holder0940.identity.com,svc:bank-app-001,2025-02-14T17:51:49Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-b03ecc44', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-b03ecc44"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_6753_c8c7fdbb-8c40-4c53-9f07-7a421f2cd398,REVOCATION,blake3:36b0d7d44daefd4e82b2fe2d7703e6bc2671b246b298512ca6590018e27941c2bd4140e3b491fabf8ae9f14bb4463b732dbc3b45258562d2b7f24e957f15cb4b,did:web:holder0642.identity.com,svc:fintech-app,2024-12-25T06:16:40Z,"{'issuer_did': 'did:web:hospital.org', 'anchor_status': 'revoked', 'device_id': 'tok:dev-a87a5a80', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:hospital.org"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-a87a5a80"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_7337_97ec5ff2-fbc9-449b-9dab-256d79455d48,REVOCATION,blake3:3692270774f764ca57c5d367460b564460c46eec1b1692ad687f02ed4d96cf17e62c8b7007c085f2560dd9f43946b5ac8bba6065be291e653bd29e8e25496c05,did:web:holder0915.identity.com,svc:retail-app,2025-01-28T06:47:41Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-c6aab0dd', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-c6aab0dd"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_14072_334fa672-0ef1-4df0-9a04-51faa74232c8,VERIFICATION,blake3:8dc1016e84577cd1b6b537315b853fbd5dcce7e70a2a8900d3a087b6dc2c544664ce1d9266355912e5291dbb91dd657b025496125584db3805433eb3f45803e2,did:web:holder0209.identity.com,svc:enterprise-hr,2024-12-24T01:38:39Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-7a2fd799', 'geo_token': 'tok:geo-kr-seoul'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-7a2fd799"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_20027_05d22653-b11a-4a30-9eb2-ebd16e0e2c5d,PRESENTATION,blake3:2eaed97a0a5c09b89102e36309717863a9611ad252b9fa4e4e4bc7bea0b064c50d2875645bfc27bf026ecf5ec587fdf0642c33220affbe1728a455bbef2cf9ce,did:web:holder0758.identity.com,svc:university-portal,2025-01-19T00:31:21Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-7078fcdb', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-7078fcdb"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_17114_2fcc6c58-6858-4368-bdec-df2ae553c55e,REVOCATION,blake3:e7dbaf2a4293f0c55a1bf4e4dcf30c92df55dd7cbc1c87237cf4496613230c4a879da358d4821bf5444deab78b88d5a989ec018d7c227d1589cce6b03877d8a6,did:web:holder0445.identity.com,svc:insurance-portal,2025-02-08T09:00:14Z,"{'issuer_did': 'did:web:hospital.org', 'anchor_status': 'revoked', 'device_id': 'tok:dev-cf2ea646', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:hospital.org"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-cf2ea646"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_18578_3faa116a-7200-494b-bad4-9e7188a8ef0b,PRESENTATION,blake3:b19c0a15a5c88823dae24a5c0f28b999e06e76484e4cb8c60563310f07be1f764a6322eec61c79f043bd91728e479a725a7841880caf47b40655f5d00b6fab77,did:web:holder0570.identity.com,svc:fintech-app,2024-12-21T03:01:38Z,"{'issuer_did': 'did:web:bank.com', 'anchor_status': 'active', 'device_id': 'tok:dev-307b1c12', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:bank.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-307b1c12"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_1714_58b42d10-249f-418f-8f60-550cfa0aef77,ISSUANCE,blake3:997bd19550533e21cd11f56536b1d7175ee382d311d4bcd1a364aec5179a3cbd8ac618bc328fea9e05858384c8b1b76dfa2eb1a5e2ece4073d22d26a20e94aab,did:web:holder0221.identity.com,svc:enterprise-hr,2024-12-28T15:34:37Z,"{'issuer_did': 'did:web:hospital.org', 'anchor_status': 'active', 'device_id': 'tok:dev-6af0d7ad', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:hospital.org"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-6af0d7ad"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_16381_f957effc-1f0e-4280-8d63-ecd962c50d04,VERIFICATION,blake3:e41d0d628649e85963a34836430a8837d4b6b5a1299ea595f8132bd330ea25d2a704d190242f393925decbf1a2c2912526d12430dac7647edba9646bed911e99,did:web:holder0284.identity.com,svc:travel-booking,2025-01-23T17:47:05Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-fca18eac', 'geo_token': 'tok:geo-us-ny'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-fca18eac"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_5312_4cbf5017-ff9a-4636-a6c8-0d986dcc581e,VERIFICATION,blake3:00244758dd7cd39a476b3e3d5cd8284dc14452a29970eaa26106d5b80c06a9cc9d26e70c9b75f1721e1e08bc4cc745d196291d9c5b520569f636b3f584f1a2b0,did:web:holder0751.identity.com,svc:fintech-app,2024-12-19T07:15:42Z,"{'issuer_did': 'did:web:hospital.org', 'anchor_status': 'active', 'device_id': 'tok:dev-03fe67de', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:hospital.org"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-03fe67de"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_6580_aa5ea620-82d3-4c84-81a1-80592dc0cb09,REVOCATION,blake3:6f8ff9641a6a10f0bc051b9568b10817c6d7ef0aba7c693a083d640754dab3ad93af34a58e8df61593a00b435e1127e13469b1587a0ce10db1fa6b7480cf1865,did:web:holder0953.identity.com,svc:enterprise-hr,2025-01-11T02:53:39Z,"{'issuer_did': 'did:web:issuer1.trusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-cc67f86d', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:issuer1.trusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-cc67f86d"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_17124_81210c86-9601-4dc2-8307-9daff2b587b2,PRESENTATION,blake3:576e59a49059e5ac96765341a15c3c845dbc0bb503ec6b53c46e2def7a01b5eb5a3cd6c7bf1259139d49f31802a409813d0ea636f3b8898e2c4da46a2e3d230b,did:web:holder0028.identity.com,svc:retail-app,2024-12-28T11:38:18Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-7f89c694', 'geo_token': 'tok:geo-us-ny'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-7f89c694"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_20906_bee66be6-359a-4363-8afa-f41c80693710,ISSUANCE,blake3:1fdb0261ec041496908a92a9765f97463ba87a59816725c82caf1484326a3442389649519acdc20f24d0810b1b251d8342adf0cb45a23312b0ddefd98109953e,did:web:holder0706.identity.com,svc:travel-booking,2025-01-09T13:17:00Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-b484469a', 'geo_token': 'tok:geo-kr-seoul'}",benign,benign,,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-b484469a"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_14799_51068270-7821-4ad3-bdb0-306422531d19,ISSUANCE,blake3:e9697e492c6f8d4b1444eed70a1fa008d237ad6b27d684a374b981ebc5f96a1c04452f1b13797de46de0794cfbaccb5cb3d762e637f3e65e81e5cb211a3d4575,did:web:holder0096.identity.com,svc:travel-booking,2025-01-31T13:14:56Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-52be3aba', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-52be3aba"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_13264_35fafd87-1464-4b07-b571-0dddd6eccec6,ISSUANCE,blake3:0d44ef816a13d564b81912ed9131143cbd43517e197c0507110557411e8e136fdbfc3f90f33ba4d4e71c56e51f2d1e1275e7809538ee4ae8933efb358091e1ab,did:web:holder0867.identity.com,svc:insurance-portal,2025-01-28T18:10:50Z,"{'issuer_did': 'did:web:university.edu', 'anchor_status': 'active', 'device_id': 'tok:dev-f9485c6f', 'geo_token': 'tok:geo-kr-seoul'}",benign,benign,,"{""issuer_did"": ""did:web:university.edu"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-f9485c6f"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_3371_3140e68f-5178-4704-8f7e-7b480cacad5f,PRESENTATION,blake3:8341ef667fe5bbe002fc1291c639bc624213bd9d30eebe0797a31703a2e81caa3baa37bb660fc24004fd8ab631c5510258f787a445813af159ccc7320bbdcbe0,did:web:holder0615.identity.com,svc:hospital-system,2024-12-21T23:58:33Z,"{'issuer_did': 'did:web:issuer1.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-2769fff4', 'geo_token': 'tok:geo-kr-seoul'}",benign,benign,,"{""issuer_did"": ""did:web:issuer1.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-2769fff4"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_18227_ce86a2e6-cdae-4735-8cc3-ca219edb2504,ISSUANCE,blake3:c8590e481045fe398081bd8b2b650558a998672f76d54ac0699919ab379a734a5d9c99acdab4a61cf72907620907511b61e09dda0a23c3ab17f6af107cb8302a,did:web:holder0575.identity.com,svc:hospital-system,2024-12-16T18:47:24Z,"{'issuer_did': 'did:web:fake-issuer.com', 'anchor_status': 'active', 'device_id': 'tok:dev-caff5195', 'geo_token': 'tok:geo-kr-seoul'}",benign,benign,,"{""issuer_did"": ""did:web:fake-issuer.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-caff5195"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_17916_2f3d2aa5-50b5-47ee-91b0-2e8b53acf440,PRESENTATION,blake3:21441282b8bf94bca17bdddda68732140c7d1c88611d483879d042a1b91dc607d0e0dacbe9e1857566da81a94e541b2995e9aec849373505ac8b60a74a6f4d26,did:web:holder0936.identity.com,svc:insurance-portal,2025-01-30T15:20:55Z,"{'issuer_did': 'did:web:bank.com', 'anchor_status': 'active', 'device_id': 'tok:dev-99ffc23b', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:bank.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-99ffc23b"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_19342_f03d3cb6-65bc-4e56-8ff3-4d83afbe7551,VERIFICATION,blake3:dd6c2da5fae5aadae63fb01810e25b13d992e20c13523cfa37e84cb9d194564e88bc938e8668e7a516771f596dad49dc4e4776fa155d69554d6953e7067276db,did:web:holder0588.identity.com,svc:insurance-portal,2025-01-09T00:57:07Z,"{'issuer_did': 'did:web:university.edu', 'anchor_status': 'active', 'device_id': 'tok:dev-321d80de', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:university.edu"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-321d80de"", ""geo_token"": ""tok:geo-de-berlin""}"
balanced_3589_f8565f0a-c50d-451f-b995-995140734bf5,PRESENTATION,blake3:cd54308b5bfd39b28096d3b1d2564976511153c459989049b00b6aec00a408d4e76acbedb7c1a43581f8eebc552c51c4424ca2a73db886e60f07949a836284b7,did:web:holder0993.identity.com,svc:travel-booking,2025-01-28T02:31:27Z,"{'issuer_did': 'did:web:issuer2.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-18fb8f99', 'geo_token': 'tok:geo-jp-tokyo'}",benign,benign,,"{""issuer_did"": ""did:web:issuer2.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-18fb8f99"", ""geo_token"": ""tok:geo-jp-tokyo""}"
balanced_7276_79c6149a-229e-4043-a2c9-5def48d0961a,REVOCATION,blake3:320f0edb9846a6681813b6c5be410f1cc2322b7d15a3c998d6e2b62899eb7ca00cf8077bd4f11121ad5d2188f94d9a94c225b061fa654faf7e84771c0fcf82cb,did:web:holder0615.identity.com,svc:insurance-portal,2025-02-13T09:18:22Z,"{'issuer_did': 'did:web:gov.id', 'anchor_status': 'revoked', 'device_id': 'tok:dev-782a4943', 'geo_token': 'tok:geo-kr-seoul'}",benign,benign,,"{""issuer_did"": ""did:web:gov.id"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-782a4943"", ""geo_token"": ""tok:geo-kr-seoul""}"
balanced_15671_2a3a8162-0823-4a37-959e-723cad344dc3,ISSUANCE,blake3:2d5ea88d88d03a5493d18a1c035206a243664273a2d7fa7420f1be28b0e1c391dc08b44fe5bdda7b111e4f529c10e873cd45fc15c165e838bab0b38377a4ad1b,did:web:holder0664.identity.com,svc:hospital-system,2025-01-30T21:03:23Z,"{'issuer_did': 'did:web:bank.com', 'anchor_status': 'active', 'device_id': 'tok:dev-644d8395', 'geo_token': 'tok:geo-us-ny'}",benign,benign,,"{""issuer_did"": ""did:web:bank.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-644d8395"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_2312_d9e20707-0987-4163-8ec8-869eaf923e63,PRESENTATION,blake3:611e4cc755f5376d63cb4674ce882d41b529353cdfd168ad4786fd408506e63af30cadd2caa64c117858ae165753b457b0d7b2ec8377df29c0fbfdd9b2f2935f,did:web:holder0415.identity.com,svc:hospital-system,2025-02-13T15:43:16Z,"{'issuer_did': 'did:web:issuer1.trusted.com', 'anchor_status': 'active', 'device_id': 'tok:dev-f29dac10', 'geo_token': 'tok:geo-us-ny'}",benign,benign,,"{""issuer_did"": ""did:web:issuer1.trusted.com"", ""anchor_status"": ""active"", ""device_id"": ""tok:dev-f29dac10"", ""geo_token"": ""tok:geo-us-ny""}"
balanced_6347_4675b3ae-86fa-4b50-acb8-8d4da1d6f297,REVOCATION,blake3:6243525fe14f13d42dd5b0683e8693033e1c01af64e7fdec554cce4653b234f20875f5f9ca3f31fb6ab6cb552c724b8b45f910e571c1c378340ac5919ed9544c,did:web:holder0584.identity.com,svc:travel-booking,2025-01-27T15:23:58Z,"{'issuer_did': 'did:web:issuer3.untrusted.com', 'anchor_status': 'revoked', 'device_id': 'tok:dev-f103fded', 'geo_token': 'tok:geo-de-berlin'}",benign,benign,,"{""issuer_did"": ""did:web:issuer3.untrusted.com"", ""anchor_status"": ""revoked"", ""device_id"": ""tok:dev-f103fded"", ""geo_token"": ""tok:geo-de-berlin""}"
